,num_nodes,edge_prob,number_train_samples_per_dataset,root_std,non_root_std,baseline,nll
650,9,0.14500132203102112,163,1.4634653210639954,1.489743933081627,1.5452242223545909e-06,8.02981958258897e-06
651,4,0.2593861222267151,70,1.1230464577674866,0.36829674243927,4.051843461638782e-06,4.1268895074608736e-06
652,6,0.13404642045497894,38,1.0492446720600128,0.40220801532268524,4.736507253255695e-05,4.5609867811435834e-05
653,11,0.22224080562591553,34,0.948250538110733,0.6133983135223389,5.225716085988097e-05,5.235660864855163e-05
654,3,0.3533600866794586,46,0.2655385136604309,0.5113944709300995,2.7272785700915847e-06,2.7223322831559926e-06
655,5,0.19421622157096863,112,1.1024448722600937,0.6515727043151855,1.3846304227627115e-06,1.995690126932459e-06
656,13,0.20311620831489563,162,0.950162764106478,0.683394248286883,6.963234045542777e-05,7.763702888041735e-05
657,4,0.38048818707466125,107,0.9197741746902466,0.44452109932899475,9.433512786927167e-06,9.750170647748746e-06
658,22,0.10241597890853882,103,1.5745950937271118,0.5821713730692863,4.046694812132046e-06,5.264519586489769e-06
659,13,0.2100929468870163,157,1.7001667022705078,0.6715663359923796,7.425407147820806e-06,9.673107342678122e-06
660,20,0.11059346795082092,150,1.1150925606489182,0.49819918628782034,3.504793858155608e-05,3.7489891838049516e-05
661,18,0.10647322237491608,54,1.1521062917179532,0.5655367424090704,1.1424780495872255e-05,2.281848355778493e-05
662,13,0.11224780976772308,144,1.2954613353524889,0.653004045287768,1.9280832930235192e-06,3.912394276994746e-06
663,3,0.3203903138637543,191,0.8781664967536926,0.355063259601593,2.4849374312907457e-05,2.6423196686664596e-05
664,16,0.11220002174377441,156,1.2893173545598984,0.5670324228703976,1.816418080125004e-05,2.4446049792459235e-05
665,11,0.1421247124671936,26,0.7714118599891663,0.7071786224842072,4.909867129754275e-06,5.6265171224367805e-06
666,9,0.31718525290489197,13,0.5916257202625275,0.5231607556343079,6.107889021222945e-06,6.591541477973806e-06
667,10,0.15124115347862244,9,0.8363017812371254,0.4657494326432546,3.53474824805744e-05,3.4957505704369396e-05
668,10,0.3759026825428009,109,2.018240213394165,0.5963557958602905,1.0509748790354934e-05,1.299708219448803e-05
669,8,0.33998215198516846,161,0.46711938083171844,0.7216750681400299,2.2340568648360204e-06,2.594827719804016e-06
670,6,0.31887465715408325,183,1.3886444866657257,0.7755933403968811,1.4910543541191146e-05,1.5292085663531907e-05
671,17,0.11761357635259628,50,0.8514915704727173,0.7076454559961954,6.951423983991845e-06,8.262841220130213e-06
672,5,0.25564828515052795,168,0.9818195402622223,0.5919570624828339,3.2759512578195427e-06,3.62457285518758e-06
673,5,0.2683059573173523,25,0.6100999712944031,0.22928083936373392,5.901519034523517e-05,6.467818457167596e-05
674,8,0.35132962465286255,155,0.772013932466507,0.769166444738706,5.346794750948902e-06,6.316054168564733e-06
675,11,0.1628744751214981,168,0.8537086248397827,0.5984818078577518,9.277937351725996e-07,1.5705120404163608e-06
676,15,0.14896248281002045,152,0.7487999200820923,0.4625820382074876,4.030118725495413e-05,4.5836779463570565e-05
677,4,0.29225873947143555,24,2.421135425567627,0.3967096010843913,9.194354061037302e-05,9.978953312383965e-05
678,4,0.29257258772850037,186,1.0175041854381561,0.3935346007347107,2.7475949536892585e-05,2.9199673008406535e-05
679,17,0.2392103374004364,191,1.039389967918396,0.504665360848109,3.1625819246983156e-05,3.2193504011956975e-05
680,8,0.13421939313411713,23,1.1650010764598846,0.525681217511495,5.679418336512754e-06,5.919723662373144e-06
681,9,0.15447771549224854,160,1.554567500948906,0.4373882859945297,9.215209502144717e-06,1.3522100744012278e-05
682,12,0.12512147426605225,144,0.766197144985199,0.38638848811388016,4.1316172428196296e-05,4.369370071799494e-05
683,22,0.10126499086618423,64,1.7407235418047224,0.45777468184630077,3.0913256523490418e-06,9.051357665157411e-06
684,18,0.10871763527393341,60,1.2901827190071344,0.4066180050373077,6.035396654624492e-05,6.403967563528568e-05
685,15,0.13662223517894745,119,1.3776255051294963,0.4100998027457131,1.8398126258034608e-06,5.251175480225356e-06
686,12,0.20021861791610718,169,1.1646483838558197,0.7757959850132465,6.895560090924846e-06,7.2527805059507955e-06
687,13,0.19188573956489563,167,1.287783553202947,0.49581672676971983,6.826165190432221e-05,7.307326450245455e-05
688,11,0.3228558301925659,77,0.5172218680381775,0.4879703339603212,2.161803604394663e-05,2.4742046662140638e-05
689,11,0.10184731334447861,144,1.4895697732766469,0.42004615664482114,5.015456736146007e-06,8.30838325782679e-06
690,6,0.17540958523750305,44,0.5576954483985901,0.8135158320267996,6.517941983474884e-06,6.867999672977021e-06
691,9,0.11590173095464706,151,0.8282968401908875,0.8674511810143789,5.144815531821223e-06,5.599193627858767e-06
692,7,0.12108580023050308,117,1.1643090397119522,1.148541808128357,1.1075961083406582e-05,1.1206879207747988e-05
693,14,0.15911583602428436,168,1.4945000410079956,0.6293704658746719,1.5250325304805301e-06,1.950161276909057e-06
694,7,0.32597070932388306,24,1.1935506761074066,1.1610071897506713,5.931513555879064e-07,9.376184380016639e-07
695,11,0.2651645541191101,142,0.6818414449691772,0.5307014957070351,1.901778159663081e-05,2.099921039189212e-05
696,9,0.14070847630500793,8,1.139367659886678,0.4252038250366847,2.4338443836313672e-05,3.2958978408714756e-05
697,11,0.11353610455989838,113,1.056702948278851,0.5718144103884697,8.960910781752318e-05,9.312251495430246e-05
698,15,0.10875537991523743,95,0.9724017133315405,0.45605628357993233,4.549475124804303e-05,4.677586548496038e-05
699,13,0.10294695198535919,91,0.9626316964626312,0.7128062155097723,2.215388349213754e-06,2.507569661247544e-06
700,6,0.14620748162269592,27,0.6485908230145773,0.3949384142955144,0.00012933595280628651,0.0001259636483155191
701,10,0.16155263781547546,76,2.1755919456481934,0.5557770260742733,0.00012185869127279148,0.0001756262790877372
702,16,0.10485895723104477,30,0.7825380265712738,0.5424795851111412,2.814542494888883e-05,3.862940502585843e-05
703,19,0.12381327897310257,183,1.2269741725176573,0.6484458365223624,1.4561954230885021e-05,1.6285594028886408e-05
704,10,0.12541556358337402,86,0.9301957835753759,0.7203718051314354,3.7122790672583506e-05,3.79954362870194e-05
705,10,0.11196684092283249,80,1.811568558216095,0.6312909871339798,4.419877768668812e-06,5.028552550356835e-06
706,3,0.2955673336982727,101,1.0259104371070862,0.25724512338638306,1.3773573300568387e-05,1.4032765648153145e-05
707,9,0.38672199845314026,30,1.2541010181109111,0.45984552552302677,6.315002337942133e-06,7.1081481110013556e-06
708,18,0.117447130382061,68,1.2577754429408483,0.8499901294708252,1.2701244486379437e-05,2.059671896859072e-05
709,10,0.12562204897403717,175,1.0066677898168563,0.7800537824630738,1.4553249457094353e-05,1.4857372661936097e-05
710,12,0.1315619796514511,165,0.6616947799921036,0.48543319292366505,0.00013712947838939726,0.0001395560975652188
711,10,0.18189963698387146,183,1.478613277276357,0.3970267730099814,2.72272591246292e-05,2.6979712856700644e-05
712,24,0.14729607105255127,21,1.1164921820163727,0.6633363710716367,6.140695631984272e-07,7.91254478826886e-07
713,16,0.16901454329490662,43,1.0933272540569305,0.6143994927406311,6.154378297651419e-06,6.738081992807565e-06
714,15,0.18563571572303772,88,1.029705366918019,0.7093504518270493,2.4401793780270964e-05,2.498310277587734e-05
715,8,0.10194315016269684,28,1.2867371489604313,0.5097049623727798,3.5934458537667524e-06,3.836777977994643e-06
716,9,0.30326032638549805,139,1.0317530632019043,0.5458011527856191,8.900993293536885e-07,1.8501126533010392e-06
717,7,0.36601200699806213,19,1.1424034535884857,0.48617265820503236,2.1433156689454336e-06,3.269735543653951e-06
718,7,0.37764760851860046,20,0.5039941966533661,0.366621196269989,1.4956367522245273e-05,1.589756902831141e-05
719,7,0.17063796520233154,47,1.1935908397038777,0.33453377336263657,1.4580576817024848e-06,8.525285011273809e-06
720,21,0.15171943604946136,101,0.8368793308734894,0.5095630651339889,2.604826477181632e-05,4.674716910813004e-05
721,5,0.12008064240217209,99,0.9645759065945944,0.5286436378955841,2.048068927251734e-05,2.2959748093853705e-05
722,6,0.31215861439704895,165,0.7816363175710043,0.5506535669167837,9.606645471649244e-05,0.00010413320705993101
723,17,0.13491611182689667,169,1.230379968881607,0.7252705246210098,1.7194692190969363e-05,1.8090246157953516e-05
724,16,0.13741856813430786,83,0.8918610721826553,0.44876823100176727,1.0754680261015892e-05,1.0910471246461384e-05
725,8,0.22385390102863312,92,1.2739253242810566,0.7190778315067291,3.2836844638950424e-06,4.263257778802654e-06
726,6,0.28127750754356384,111,0.6083011031150818,0.28432973722616833,7.307176565518603e-05,7.471421122318134e-05
727,14,0.12577687203884125,125,0.7844921371766499,0.5855763150112969,8.328315016115084e-05,8.874268678482622e-05
728,18,0.11896757036447525,58,0.8429845571517944,0.6973100091729846,3.1825761652726214e-06,3.961645234085154e-06
729,9,0.21922408044338226,175,1.0591430217027664,0.6689560532569885,0.00012434035306796432,0.0001380548346787691
730,4,0.11668377369642258,197,0.6331339279810587,0.32483363151550293,3.5957375075668097e-05,3.8376070733647794e-05
731,8,0.2780146598815918,75,0.7333387732505798,0.7504229595263799,6.744493020960363e-06,6.875829058117233e-06
732,14,0.14654554426670074,47,0.4697643220424652,0.568359024822712,9.91539423012e-07,1.1402505606383784e-06
733,11,0.21361050009727478,163,0.7007983028888702,0.5255756207874843,3.2354651580135396e-07,5.706095862478833e-07
734,20,0.11683017015457153,35,1.2981536189715068,0.5369513652154377,3.0443854484474286e-05,3.368936449987814e-05
735,16,0.11588824540376663,191,1.0721992671489715,0.5038143843412399,3.305603240733035e-05,3.400127388886176e-05
736,17,0.13834120333194733,145,0.6037623286247253,0.488267386953036,1.6337284023393295e-06,2.2456483748101164e-06
737,6,0.12133447825908661,10,0.9265144069989523,0.39798930287361145,3.4913186937046703e-06,3.410676072235219e-06
738,10,0.25291144847869873,37,1.3474869479735692,0.615586172257151,1.5322193576139398e-05,1.8548165826359764e-05
739,10,0.24405154585838318,164,1.1974339882532756,0.5822452732494899,6.493236287496984e-05,6.968803791096434e-05
740,9,0.2492855042219162,25,0.610461081067721,0.7860596776008606,4.0040154999587685e-05,4.132113463128917e-05
741,20,0.10644279420375824,85,1.1133072525262833,0.5192290753126144,2.6942948352370877e-06,2.884071136577404e-06
742,9,0.2053278088569641,38,0.8071416914463043,0.6916932225227356,1.5962900761223864e-06,1.94551762433548e-06
743,16,0.15979062020778656,27,1.227422046661377,0.590869587930766,5.892800982110202e-05,6.076156205381267e-05
744,9,0.11352714896202087,84,1.8189850846926372,0.7199013084173203,2.7612804842647165e-06,3.534576990205096e-06
745,18,0.15418116748332977,186,0.5543834865093231,0.463975461324056,1.2562011761474423e-05,1.537110802019015e-05
746,5,0.18050168454647064,126,1.5079763978719711,0.46860671043395996,1.778287469278439e-06,2.0264058093744097e-06
747,9,0.15659867227077484,155,1.1375772257645924,0.5637432336807251,1.1250753232161514e-05,1.1993661246378906e-05
748,7,0.15841752290725708,6,1.4436336666345597,0.6391069293022156,2.3547522687294986e-06,3.056719378946582e-06
749,15,0.17422758042812347,35,1.086494767665863,0.6169044524431229,1.679937327025982e-06,2.6689167498261668e-06
750,19,0.10137183219194412,16,0.7586816668510437,0.4659349073966344,1.9737663023988716e-05,1.9329118003952317e-05
751,7,0.2919512689113617,40,0.8155921697616577,0.6701598227024078,4.51728328698664e-06,4.937214271194534e-06
752,6,0.22858427464962006,47,1.4002767950296402,0.28538040816783905,4.0000062995204644e-07,1.2765481187670957e-06
753,10,0.13876838982105255,152,1.4299725383520125,0.5881550371646881,5.764561501564458e-05,9.996173321269453e-05
754,12,0.30546867847442627,181,0.49996156990528107,0.7453386634588242,4.0349240748582815e-07,6.219717647582002e-07
755,15,0.11902295053005219,2,1.0078230202198029,0.42106053910472174,1.3074120943201706e-05,1.2885626347269863e-05
756,4,0.12024325877428055,62,0.607041209936142,1.034699261188507,1.3397578868534765e-06,1.5144192957450286e-06
757,5,0.28537940979003906,79,1.7635505596796672,0.3947383761405945,2.367560773564037e-05,2.3605096430401318e-05
758,5,0.30479854345321655,15,1.8224971691767375,0.3216469883918762,1.8942025690193987e-06,3.2533159810554935e-06
759,9,0.2508326768875122,184,1.9797548651695251,0.42156969507535297,1.846291979745729e-06,1.048160902428208e-05
760,5,0.1927451640367508,129,0.9442780613899231,0.3932868167757988,5.897525625186972e-05,6.050937736290507e-05
761,11,0.35123708844184875,80,0.9951613744099935,0.5287920162081718,0.00011361041833879426,0.00012455588148441166
762,10,0.13444197177886963,96,0.8649093583226204,0.43336089452107746,4.547059120341146e-07,7.486113986487908e-07
763,11,0.330865740776062,65,0.9486533999443054,0.5266604542732238,6.404713531082962e-06,6.741412562405458e-06
764,5,0.33305680751800537,26,1.8359326322873433,0.28596600890159607,8.72610107762739e-05,9.33666160563007e-05
765,9,0.15687516331672668,140,0.8425676822662354,0.7670446187257767,1.0379638979429728e-06,1.604800900167902e-06
766,4,0.12292309105396271,184,0.38058052957057953,0.45168258249759674,9.61287587415427e-05,0.00010011734411818907
767,5,0.3177920877933502,99,1.2148135304450989,0.8099325895309448,2.8787223982362775e-06,3.849454060400603e-06
768,13,0.222426176071167,158,1.1341260572274525,0.3562566212245396,0.00011411000014049932,0.00016316414985340089
769,14,0.1724236011505127,138,1.4719168295462925,0.6261452175676823,3.60221156370244e-06,4.1445373426540755e-06
770,4,0.22156769037246704,32,0.7722486108541489,0.30002807080745697,6.523392221424729e-05,5.8733377954922616e-05
771,9,0.14229321479797363,162,0.9334458708763123,0.3832036405801773,1.3130966181051917e-05,1.4069656572246458e-05
772,10,0.1659395694732666,75,0.8322404523690542,0.5893351286649704,3.942280818591826e-05,6.422837032005191e-05
773,4,0.31952303647994995,88,0.9566861987113953,0.39685142040252686,2.268863499921281e-05,2.39824948948808e-05
774,5,0.12030728906393051,28,0.8849504850804806,0.7554219365119934,4.903066042061255e-07,1.2812937484341091e-06
775,20,0.10633224993944168,81,0.8387825097888708,0.6636261517802874,6.778859096812084e-05,6.290258170338348e-05
776,4,0.2135959267616272,191,1.436043341954549,0.6264513731002808,4.716363491752418e-06,6.2657140915689524e-06
777,16,0.1070680320262909,123,1.1588854557938046,0.4565725007227489,1.3709205632039811e-05,1.6225432773353532e-05
778,15,0.12563997507095337,32,1.6217905084292095,0.61601389447848,1.75506229425082e-05,2.1514983018278144e-05
779,9,0.14824406802654266,15,0.5235352784395217,0.6330622062087059,5.024859638069756e-05,5.348185004550032e-05
780,12,0.23006854951381683,90,1.0031816363334656,0.7724015182918973,3.841569196083583e-06,4.210222414258169e-06
781,7,0.19052359461784363,198,1.5591113090515136,0.45081235468387604,4.915577392239356e-06,5.529408554139081e-06
782,15,0.11401080340147018,171,0.594417879357934,0.842270301921027,2.2151036318973638e-05,3.0452492865151726e-05
783,7,0.14632663130760193,174,1.7825849850972493,0.7884190380573273,1.3477466609401745e-07,5.711939934371912e-07
784,16,0.18316058814525604,12,1.3056174159049987,0.49915781346234406,2.834887163771782e-05,3.1248659070115536e-05
785,15,0.1889757663011551,170,1.160680854320526,0.7573173105716705,9.854597919911612e-06,1.9327932022861205e-05
786,9,0.3384535014629364,114,1.752260446548462,0.6420768669673375,1.5267123671947047e-05,1.7694237612886354e-05
787,16,0.13491575419902802,2,1.6046366155147553,0.5470186049739519,9.775860689842375e-07,1.257729763892712e-06
788,14,0.2074371725320816,25,1.024425220489502,0.555937131245931,5.142941154190339e-05,6.0439135268097743e-05
789,4,0.25518885254859924,31,1.9563580950101216,0.31041496992111206,2.209311560363858e-06,2.3520467493653996e-06
790,19,0.11365963518619537,94,0.8281779239575068,0.7270281475323898,2.5196827664331067e-06,2.6865798190556234e-06
791,5,0.1982305943965912,164,0.790734589099884,0.7220438917477926,7.837768498575315e-05,8.773574518272653e-05
792,5,0.16099371016025543,57,1.7910624146461487,0.7076058785120646,1.9735430214495864e-06,2.859579353753361e-06
793,10,0.21881119906902313,61,1.0115881562232971,0.5595393851399422,1.2545648132800125e-05,1.2547640835691709e-05
794,9,0.35257184505462646,181,0.7163693010807037,0.5016703265053886,2.0782797946594656e-05,2.2532800358021632e-05
795,16,0.15337321162223816,138,1.2402767737706502,0.49554338248876423,2.4109970127028646e-06,3.4456284083717037e-06
796,9,0.15021272003650665,38,1.3627216603074754,0.45485952496528625,5.309714765644458e-07,5.194838649913436e-06
797,15,0.14018484950065613,4,0.9574617743492126,0.7915981147024367,1.3004528227611445e-06,1.7393987263858435e-06
798,8,0.2861282527446747,2,1.9042125344276428,0.7981024086475372,1.3967007362225559e-05,1.6077165128081106e-05
799,23,0.1032986119389534,78,1.0731093095881599,0.5502749299630523,8.40712743865879e-07,1.2296846989556798e-06
800,5,0.38466596603393555,136,2.145156145095825,0.6889020018279552,2.3650898583582602e-05,3.5699853469850495e-05
801,19,0.11403103172779083,122,0.48251330355803174,0.624893830372737,7.130058656912297e-05,7.967291458044201e-05
802,11,0.22035367786884308,137,1.795440173149109,0.5716597214341164,8.356538273801561e-06,9.395478627993725e-06
803,14,0.17466668784618378,28,0.8891972005367279,0.6025047351916631,5.982467996545893e-07,7.521339284721762e-07
804,18,0.14079603552818298,126,1.5066428085168202,0.5102233969502978,1.0387083904106476e-07,7.183631396401324e-07
805,19,0.17793381214141846,35,1.4492888003587723,0.5979734162489573,1.010170649351494e-06,1.1539050319697708e-06
806,8,0.18594816327095032,53,1.3055306673049927,0.5827281127373377,1.4155559256323613e-05,1.5284311302821152e-05
807,18,0.13441604375839233,158,0.6302715159124799,0.5736911363071866,2.4515296900062822e-05,2.5968318368541077e-05
808,14,0.2191525399684906,182,0.5780674695968628,0.5711363487773471,3.281399040133692e-05,3.709515294758603e-05
809,9,0.11244041472673416,70,0.9281435072422027,0.6289471983909607,2.799547291942872e-05,2.888353992602788e-05
810,13,0.1592845916748047,69,1.1233133375644684,0.46621873788535595,1.7153402950498275e-05,1.8993227058672346e-05
811,16,0.12512582540512085,106,0.845796000957489,0.6338690979914232,8.637883183837403e-06,9.086432328331284e-06
812,11,0.1307506263256073,116,1.0095654353499413,0.602543762751988,1.113187590817688e-05,1.17972858788562e-05
813,6,0.20095163583755493,194,1.202062651515007,0.826044887304306,3.549828761606477e-06,4.1515063458064105e-06
814,6,0.2947428822517395,69,0.6161391139030457,0.7447987020015716,8.704622814548202e-06,1.0277805813529994e-05
815,11,0.25921663641929626,167,2.3564021984736123,0.6604827772825956,6.588573796761921e-06,8.172663910954725e-06
816,6,0.14404284954071045,100,0.8952447362244129,0.23712299764156342,6.276147905737162e-05,6.572063284693286e-05
817,15,0.21328139305114746,161,0.7442856132984161,0.7743698921468523,1.226370659423992e-05,1.4004530385136604e-05
818,7,0.2456478476524353,64,2.1423683762550354,0.8176029125849406,1.2283489013498183e-05,1.3163082257960923e-05
819,20,0.14301258325576782,178,0.8577246495655605,0.6763040606792157,4.913816155749373e-06,1.4548942090186756e-05
820,23,0.10876093059778214,182,1.3076381782690685,0.4267059661009732,2.5862860638881102e-05,2.5937060854630545e-05
821,7,0.1499042809009552,23,2.0192610820134482,0.5638274922966957,2.624378066684585e-05,2.54800670518307e-05
822,7,0.18947070837020874,170,1.2338788151741027,0.5181280672550201,7.852865564927924e-06,8.417435310548171e-06
823,14,0.21289081871509552,58,0.3554047842820485,0.573475337841294,2.2885317321197363e-06,2.4900646167225204e-06
824,13,0.3104383945465088,188,1.32550015548865,0.5167099429028374,1.8235830793855712e-05,1.8932858438347466e-05
825,24,0.1918962597846985,34,1.5909929722547531,0.7350431591272354,1.7030563981279556e-07,7.14023030923272e-07
826,12,0.27299559116363525,185,1.4506704062223434,0.6455510947853327,5.132737351232208e-05,5.253987183095887e-05
827,12,0.19265836477279663,34,1.3919297059377034,0.6942717863453759,2.5794610337470658e-05,2.8349053536658175e-05
828,10,0.2850237786769867,10,1.0091043412685394,0.8776545524597168,1.992795841943007e-05,1.5477586202905513e-05
829,16,0.10516926646232605,188,1.0798158305031913,0.4279325736893548,1.1634212569333613e-05,1.2463660823414102e-05
830,5,0.16789773106575012,18,1.1980978846549988,0.4701444208621979,5.770070856669918e-05,6.086026769480668e-05
831,5,0.26075583696365356,166,1.2872945666313171,0.4596841335296631,8.045119102462195e-06,9.982148185372353e-06
832,7,0.35195228457450867,143,0.9276155730088552,0.4030160680413246,9.265851258533075e-05,9.675338515080512e-05
833,10,0.2238648682832718,83,1.039668008685112,0.4952673365672429,0.00017518513777758926,0.0001571891625644639
834,7,0.1581435650587082,140,0.9955526888370514,0.43344971537590027,1.1126520803372841e-05,1.2332391634117812e-05
835,6,0.2723623216152191,116,2.2730855345726013,0.5420613214373589,2.9126624667696888e-06,1.0245305020362139e-05
836,8,0.10056991130113602,143,1.3717140778899193,0.35387755557894707,0.00011367382103344426,0.00013222558482084423
837,12,0.13169240951538086,113,0.7158576905727386,0.9112245525632586,8.719168545212597e-05,8.975146192824468e-05
838,20,0.17044015228748322,197,0.926058272520701,0.6927191838622093,6.443564757319109e-07,2.372686594753759e-06
839,11,0.21044477820396423,9,0.8627601464589437,0.5111424624919891,6.346070676954696e-06,6.8699278017447796e-06
840,10,0.2038765251636505,197,0.9037370284398397,0.5195028270993914,1.1458428161859047e-05,1.2516935385065153e-05
841,4,0.3110780417919159,132,1.4517324566841125,0.36813102662563324,2.952301292680204e-05,3.129272590740584e-05
842,6,0.20914652943611145,42,2.018101781606674,0.6654252111911774,8.43146990519017e-05,3.4126347600249574e-05
843,6,0.36584967374801636,110,1.0960801243782043,0.38814598321914673,2.2731104763806798e-05,2.4064289391390048e-05
844,17,0.16458192467689514,24,1.2627584167889185,0.8353242829442025,1.0346122508053668e-05,2.796072294586338e-05
845,8,0.27197372913360596,54,0.365054448445638,0.5099217832088471,2.117436633852776e-05,2.24888208322227e-05
846,8,0.3682437539100647,184,1.203886200984319,0.6141294121742249,2.6146448362851515e-05,2.812825005094055e-05
847,5,0.3447043001651764,26,0.9671767354011536,0.5388541221618652,4.459680349100381e-05,4.637046731659211e-05
848,9,0.10745061933994293,51,1.0289308155576389,0.6789714694023132,8.622894711152185e-06,9.409965059603564e-06
849,8,0.2670251727104187,192,0.8102532227834066,0.489981809258461,0.00010928712435998023,0.00012719920778181404
850,10,0.1612374186515808,167,0.9740688055753708,0.8409314652283987,1.428037080586364e-06,1.577260491103516e-06
851,4,0.2857738435268402,101,0.5125464200973511,0.8224192261695862,1.1776999599533156e-05,1.2228076229803264e-05
852,18,0.12711845338344574,181,1.20537830889225,0.5762218928762844,4.6757986638112925e-07,6.430555004044436e-07
853,8,0.32774442434310913,68,2.254171848297119,0.43081399159772055,4.041804277221672e-05,4.0136848838301376e-05
854,6,0.184266597032547,125,1.7278616428375244,0.8549265265464783,3.4153254091506824e-06,1.0366513379267417e-05
855,5,0.2929171919822693,88,0.5016392320394516,0.3585360646247864,1.995053935388569e-06,3.163995415889076e-06
856,11,0.17666111886501312,193,0.8531895577907562,0.5524728298187256,1.237611741089495e-06,1.5124819583434146e-06
857,9,0.1472596973180771,60,1.1254963363919939,0.26437297463417053,3.2176876629819162e-06,3.125787998214946e-06
858,9,0.21645809710025787,133,1.2007756233215332,0.567659541964531,1.0746773114078678e-05,1.2443721061572433e-05
859,9,0.10332939773797989,92,1.1782965183258056,0.43014705926179886,1.6120813597808592e-05,2.7091933588963002e-05
860,6,0.36541882157325745,88,0.7730457484722137,1.115884318947792,6.945297172933351e-07,1.06696177226695e-06
861,6,0.13773111999034882,116,1.305414155125618,0.6187940537929535,1.3368444342631847e-06,5.140141638548812e-06
862,20,0.1021939218044281,22,1.0887271506445748,0.5243319490781198,8.4447410699795e-06,1.6908301404328085e-05
863,10,0.3610004782676697,37,1.165301650762558,0.7204357236623764,3.473946605936362e-07,5.676496357409633e-07
864,15,0.23175112903118134,91,1.2179742813110352,0.6247683763504028,1.2754185263474938e-05,1.7084636056097224e-05
865,16,0.10189936310052872,72,1.0031875140137143,0.7676375721182142,3.039359944523312e-05,3.742349144886248e-05
866,8,0.16212233901023865,141,0.9120619237422943,0.45834436019261676,2.0317402231739834e-05,2.7883694201591425e-05
867,19,0.11020953208208084,32,1.7546385327974956,0.4691295956189816,2.3460248485207558e-05,1.791122485883534e-05
868,23,0.10723370313644409,134,0.8318398616143635,0.5441888449713588,6.0170590586494654e-05,6.118015880929306e-05
869,13,0.2084619253873825,89,1.6022267416119576,0.5146009822686514,3.5072313039563596e-05,4.0616483602207154e-05
870,3,0.12861330807209015,170,1.388562262058258,0.5980370044708252,2.1952742201847286e-07,1.0936574881270644e-06
871,13,0.23890870809555054,33,0.6110590000947317,0.48200816512107847,4.349934442871017e-06,5.937492005614331e-06
872,12,0.20275135338306427,69,0.7165516018867493,0.5999797526746988,1.897078277579567e-06,7.039915089990245e-06
873,11,0.24578973650932312,6,2.099132716655731,0.32264515544687,1.3813802979711909e-05,1.4976727470639162e-05
874,20,0.10547423362731934,5,1.0766638708966119,0.5646672202990606,7.400562367365637e-07,9.945287047230522e-07
875,19,0.10386976599693298,167,1.1086024045944214,0.49440487000075256,2.4196684535127133e-05,2.550865065131802e-05
876,4,0.24527199566364288,140,1.477289617061615,0.9738388657569885,1.7891527193114598e-07,1.1571269169508014e-06
877,10,0.28127968311309814,92,0.36236004531383514,0.7008242011070251,3.089223173446953e-05,3.162203938700259e-05
878,8,0.20292942225933075,12,0.7735106460750103,0.34299445152282715,5.476186561281793e-05,5.390921432990581e-05
879,9,0.12358424067497253,22,0.6165670057137808,0.5621670683224996,1.6406418581027538e-05,1.656566200836096e-05
880,11,0.15665383636951447,40,1.6763461629549663,0.6482272416353225,7.977662789926399e-06,8.541413080820348e-06
881,6,0.15707096457481384,52,1.1265208721160889,0.7194423377513885,5.938273716310505e-06,6.225046035979176e-06
882,13,0.11291317641735077,118,1.196585605541865,0.5474583123411451,1.3438660971587524e-05,1.4186327462084591e-05
883,23,0.135903462767601,16,1.5124713735921043,0.6840734370052814,1.9679211618495174e-05,2.2200614694156684e-05
884,5,0.36559736728668213,17,0.6001922488212585,0.5256146887938181,7.552116130682407e-06,7.559855021099793e-06
885,8,0.2004985213279724,66,1.0056366235017777,0.3955172300338745,5.690262696589343e-06,7.797797479724977e-06
886,7,0.18720126152038574,141,0.6632351080576578,0.743172362446785,5.790916475234553e-07,7.702458901803766e-07
887,9,0.14496704936027527,156,0.9110983865601676,0.5267915427684784,3.0598596367781283e-06,3.779098278755555e-06
888,7,0.11406455934047699,25,0.7887093822161356,0.2266155630350113,6.587085226783529e-05,6.803029828006402e-05
889,6,0.36476320028305054,88,0.7463366587956747,0.5078564683596293,2.215539780081599e-06,2.7063797460868955e-06
890,9,0.28488948941230774,11,0.39672039449214935,0.3523589734520231,4.694698873208836e-06,5.041071290179389e-06
891,3,0.15335498750209808,168,1.254662811756134,0.4934912323951721,7.373229777840606e-07,9.038000712280336e-07
892,17,0.12795744836330414,126,1.7638489178248815,0.5257178962230682,2.689112648113223e-07,7.20366813311557e-07
893,3,0.24123868346214294,85,0.2723039984703064,0.2714359238743782,9.499825682723895e-05,9.904951730277389e-05
894,7,0.18959534168243408,8,0.5171121880412102,0.6537623008092245,1.7285265130340122e-06,1.8968122503792983e-06
895,23,0.11348281800746918,112,1.6025918424129486,0.5766199184091467,2.1724574253312312e-05,2.212894287367817e-05
896,13,0.18688859045505524,36,0.7625432163476944,0.6802232364813486,7.313087553484365e-05,6.85405611875467e-05
897,16,0.12085293978452682,172,0.9915996044874191,0.4855721928179264,2.1551072677539196e-06,2.3883665107859997e-06
898,9,0.29426541924476624,164,0.6846922437349955,0.43253877262274426,2.556598155933898e-05,2.6686200726544484e-05
899,14,0.16355028748512268,113,0.9339249134063721,0.8312993595997492,3.323904138596845e-06,5.799541213491466e-06
900,18,0.11318599432706833,2,0.7277454137802124,0.7854430890745587,1.0787126484501641e-05,1.0658251994755119e-05
